,bia_di,bii_di,bit_di,che_de,che_di,elb_di,wri_di,kne_di,ank_di,sho_gi,che_gi,wai_gi,nav_gi,hip_gi,thi_gi,bic_gi,for_gi,kne_gi,cal_gi,ank_gi,wri_gi,age,wgt,hgt,sex
109,41.76639258,27.9117255,31.18812492,20.1097585,31.5432162,14.09644884,10.95256134,18.6872522,16.38326333,97.18660675,86.21292753,80.72968951,77.24059607,88.89455214,57.30926876,35.76865202,25.30068361,36.06700111,34.55643648,21.60193206,14.83099522,30,53.77941143,162.2396759,0
110,33.2758283,28.56671705,29.97569948,19.93299816,27.49156235,13.17609852,10.57254506,20.25553113,12.06818391,107.1722477,87.50066043,72.86016793,80.95789472,94.15285894,54.42315625,25.1050939,21.07108182,36.11804253,34.45533909,20.56085002,14.25077676,14,83.49641552,170.6966936,0
111,41.5,30,33.4,19.1,29.4,14.8,11,19.8,13.8,112,87.8,73.5,77.5,94.9,53.5,34.3,28.5,36.5,35.2,22,17,27,70.2,175,1
112,36.7,28.2,33,17.5,25.6,12.2,10.1,17.8,13.5,98.5,85.7,71.5,82,100.5,60.4,28,24.2,36.6,36.4,21.8,15.6,20,69.2,173.2,0
113,43.4,32.4,36.4,20.3,32.1,15.6,12,20.8,16.3,113.9,99.6,92.5,96.2,103.4,58.5,34.5,28.4,38.4,38,22.4,17.2,48,84.8,186,1
114,37.6,25.2,29,19.2,27.1,14,11,18.9,13.2,105,89,71.2,86.1,93.5,56.1,30.2,24.4,37,37.5,22.6,15.7,22,67.3,169.5,0
115,32.67635797,27.6717514,32.04563852,18.81339076,29.06577303,14.05739099,10.46992313,20.04566205,15.53803925,112.5110235,100.6721466,89.65672352,75.81001622,102.5105683,52.38253966,,24.79188992,34.38853798,32.57017963,19.66638463,17.68566569,44,54.2034925,178.5484917,1
116,40.26760221,27.28478946,33.19899126,21.38166941,24.88361302,14.50397976,10.16927617,17.31774368,12.35401868,113.840403,97.65257898,88.19692852,79.71015228,98.78208172,59.44490054,30.6631163,,39.9598049,34.20991998,20.36771032,14.36039862,40,52.0846557,153.2998053,0
117,38.2,30,35.5,19.4,26.7,12.6,10.8,19.5,13.6,102.8,92.2,83,101.4,108.1,65,29.8,24.6,38.1,37.8,20.7,16.6,47,75.7,174,0
118,42.5,29.4,34.2,23.5,34.7,15.1,11.8,21.8,15.8,128.7,112.1,99.5,97.8,107.4,60.5,35.5,28.8,42.9,38.7,25.7,,25,101.4,186.7,1
119,41.62253772,27.07901323,35.08659255,19.74468727,31.25462546,12.31891641,10.0448721,18.11782223,11.83331519,100.6217708,88.17224532,78.30614136,94.68441579,98.99859095,55.0059586,34.20010054,27.4267289,37.12524553,34.96682001,23.77395505,15.43825692,35,49.22631199,176.0304953,0
120,36.32760242,28.53891514,31.43640062,18.4800304,24.13652488,14.51732075,10.4382859,16.91889292,14.09152396,104.7128544,88.1831902,82.30131569,94.46080092,98.0479491,56.48749264,29.99933536,25.71691024,38.15866487,39.14556053,21.68500831,15.72728043,21,85.54641413,167.2385909,1
121,38.29269949,29.34144673,34.90860463,23.42570911,29.15378903,14.17905517,10.93056754,18.85497901,12.7223928,131.480817,92.76324676,69.29653982,83.0333483,93.93805631,53.4659659,26.75130558,28.40608519,32.88364944,35.3761623,22.80766028,18.161742,28,108.0685125,170.714101,0
122,38.13412776,30.1166045,34.66029776,15.69018274,22.30578066,14.97302708,10.52982643,17.72806841,12.87046562,104.3919977,103.7165027,76.13040898,85.74348761,111.7325893,55.49504826,34.08916118,24.38815515,32.22798344,34.40139907,22.02290198,17.16100392,32,72.22894251,170.7346135,1
123,43.8,29.5,31.2,18.2,29.5,13.1,10.3,19.1,13.2,112.8,86.5,74,76.5,91.3,53.5,30.5,26.1,36.6,38.6,21.2,16,22,68.9,177,1
124,37,26.9,32.4,16.6,25.4,12.9,10,18.1,13.1,102.2,81,65.2,75.9,95.4,58.5,27.2,25.3,37.5,38.4,23.2,15.8,25,63,167.6,0
125,37.54757481,29.38148015,32.16365559,20.52377133,28.4752843,13.11817111,9.41414314,20.41740523,15.28727133,112.7359772,104.457831,88.17154454,92.52755316,96.17187817,60.04977906,35.16367692,25.11220954,38.23984996,36.59208259,25.55206417,15.48375041,36,76.48162471,151.4519828,1
126,38.6,28.8,33.2,19.7,29.4,13.4,11.5,20.9,13.2,115.5,98.8,90.5,103.5,108.1,61.1,33.6,26.6,37.2,35.8,22.6,16.3,40,75.2,,0
127,42,27.6,32.2,19.7,,13.9,10,18.7,13.8,113,99.8,80.3,80.8,93,55.4,33.3,28,36,37.8,20.3,16.5,44,73.4,174,1
128,45.38751422,29.05420849,33.31557107,20.38790212,23.42451978,11.0469854,12.09992517,19.1354422,13.12830969,109.7807802,93.98682293,78.35951614,86.16432833,87.47204915,64.46815978,23.23746612,24.38566914,35.91993334,34.82223317,26.46395285,15.5979344,28,81.34058028,174.1893454,99
129,39.2,31.3,33.8,17.7,29.7,13.2,9.6,17.8,14.4,105.1,94.3,77.5,93.9,101.1,61.6,28.3,23,36.5,34.6,,14.7,32,65.5,165.1,0
130,36.39228281,26.53891191,36.42423629,19.714613,28.08853135,14.63931818,10.39549983,19.50336658,14.36650332,111.1418603,95.36867048,85.71023671,76.96253483,102.9018894,63.43567504,28.54374858,24.32349007,36.00132504,36.81307577,19.19416892,15.62347861,17,55.2795377,165.5659932,1
131,39.77398167,28.72148986,32.80692628,16.99289842,25.60584482,13.50185883,9.707134307,20.77078702,14.44351437,102.1339872,97.60952385,71.97547729,107.7154712,101.254215,63.76499738,29.98402855,,39.78006131,32.56713167,22.80349914,16.62335399,4,76.62790162,158.902103,0
132,38.94609389,26.14513651,33.56715121,19.95961607,25.9581029,12.76006441,11.84591253,17.17064396,13.44350182,94.50545646,79.15771933,68.40910434,73.8275331,91.56458393,57.66000585,27.30575729,26.90993942,40.13289195,39.42022578,21.90696586,17.720648,22,38.93954007,185.2396725,0
133,39.04781973,28.20506603,34.41734545,20.21372747,28.71348803,15.77608996,10.16997084,21.59689528,14.68447076,108.2744127,94.69033472,75.15058587,96.25096874,98.0145232,61.18348838,33.14253108,25.46500961,32.73199717,36.11281214,24.87836554,16.01285958,24,67.90562316,169.0602455,0
134,42.62921067,27.86076371,34.5396367,22.01970751,24.79237758,11.66790462,9.920740409,18.30433754,15.22151734,90.22818945,106.4273676,67.9453378,90.65461698,100.4889467,50.00487447,32.83833394,30.04958773,38.56525568,38.64859208,21.48288683,,50,60.63856791,167.542983,0
135,34.7,24.7,32,17.7,25.2,12.8,10.4,18.4,13.8,100.6,87.3,70.4,91.1,96.7,55.6,29.9,23.7,35.3,33.8,23,16.3,23,59,160,0
136,41.54290769,28.57299906,32.00838767,19.70583893,27.64599316,14.92377402,7.686902801,21.0108933,11.69949883,105.1384852,100.5373759,72.20191767,88.50562416,107.8046745,63.80859738,36.06132179,25.1465127,35.86820043,37.14307019,21.24888381,16.91953158,41,88.17693524,158.8987382,0
137,41.25357713,25.25926536,32.435106,23.12408311,27.61926112,14.86162271,10.4187849,17.25466983,12.46788461,122.1916046,86.01290905,86.79938478,82.06203021,99.47857773,63.2457679,20.17005961,28.79918198,35.66339689,40.85089839,22.48921823,14.0698915,52,86.4592683,180.6493825,0
138,43.74968717,27.1922945,31.67720452,,28.86338479,11.29749213,11.04475503,19.05056241,13.61049491,114.657011,89.89483571,80.63134354,89.28374179,109.7161208,58.68735276,34.24633954,23.33722708,35.82549704,33.0295877,22.0195368,16.53341296,27,73.93652891,181.3914176,1
139,41.61193034,30.49104418,32.90650985,21.20717417,29.05416731,15.22286206,8.942061557,16.99390728,15.52558884,99.48257474,86.73328937,79.82481355,105.2882674,103.2287246,63.65568934,26.96573074,28.77683063,39.25848514,35.64187211,24.08966226,15.89028843,31,54.47585454,168.6193171,0
140,41,25.1,31.9,20.8,27.9,13.6,10.8,18.8,12.9,112,98.4,73,83,95.4,56.3,36.4,27.5,37.2,34.5,21.8,16.9,23,69.1,172.8,1
141,36.6644534,26.22860048,29.99171775,16.62123147,26.92727297,13.93125244,9.299534715,20.53492083,12.9392583,102.6732229,116.089229,69.27372919,81.45882419,101.2025757,61.61965439,31.13520478,24.65926952,37.89114697,36.79424118,20.16651779,16.87341867,51,62.90792312,161.5300152,1
142,36.83740565,29.55742695,29.78288587,21.77796606,32.27195579,11.78433754,11.51885326,17.94631571,15.53197196,105.5805169,103.6500268,70.00324456,97.03775041,106.6812797,64.87559994,32.80839739,23.63903342,37.60259041,38.0705057,25.19286885,14.96372202,31,60.81009021,166.0319349,0
143,,28.6,33.4,22.2,29.5,14.9,12.2,20.8,14.8,109,98.5,78.5,86,94.5,55,34.5,28.5,38,36.5,23,18.5,29,72.4,173,1
144,37.95818191,30.14364053,33.43161009,22.14882655,29.89525836,13.90364539,10.39957224,19.04907148,15.19904404,109.897879,88.79574233,80.64681544,61.59124908,98.66972079,50.33374311,30.65773643,22.2186548,34.19069944,37.63260598,25.05426867,17.4841025,25,78.11550738,186.5853824,1
145,38,28.3,31.1,17.7,26.1,12.2,10.2,17.3,13,101.7,85.4,68.3,84,94,57.3,29.8,24.7,32.7,34.3,21.7,15.4,31,58.6,163.8,0
146,42.34142001,27.03016564,31.77192497,20.86710633,28.46832767,14.15595082,8.856711579,20.46807367,13.07563972,114.2146427,92.85795285,71.8894789,88.71911299,91.83738895,53.64941554,29.40920822,27.56425931,38.91935388,36.01686489,23.80232033,18.14445883,62,64.85898763,170.9573813,1
147,35.1,27.8,30.6,16.3,26.8,11.6,9.6,17.2,12,94.8,78,60.4,79.2,87,49.5,26.8,22.7,33.2,31.5,18.8,14.7,25,47.3,152.4,0
148,37.27903833,30.77195961,32.99416521,21.651195,25.84325202,14.13960124,12.07187684,19.22526729,14.24202806,121.9096239,72.96748129,73.75769137,87.20280095,91.7265822,59.20154367,34.50037137,23.34551603,38.2908698,35.82605101,21.55337956,15.82589857,20,71.51750378,183.0528188,0
149,39.73339815,27.17811784,33.57460127,20.00103853,29.39029717,11.31596847,10.21705437,19.98128224,16.52926237,121.3075068,81.01446678,56.95491121,89.66250418,96.21841508,64.75589311,25.42621286,30.79395812,37.47091178,41.92453031,22.81514182,16.61871347,30,63.5049245,173.900026,1
150,37.6,31.3,35.3,20.2,27.3,11.3,9.4,18.9,13.8,103.5,86.1,72,91.9,103.9,57.5,27.4,22.4,36.3,37.9,23.4,14.5,32,62.7,165.1,0
151,40.5,29.9,34.9,21.4,32.9,14.5,11.7,20.4,15,123.6,107,97,95.5,104.5,56.6,34.4,28.9,40,38.5,24,17,37,88.6,180.3,1
152,41.5,29,33.3,21.4,32.4,15.3,11,20.6,15,127,108,90.8,92.4,100.3,56.5,36.8,29.3,37.5,36.3,23.4,16.7,42,81.8,175.3,1
153,41.5,30.8,33.3,19.4,30.6,14.8,11.3,20.2,16,117.1,103.9,91.7,89.4,101.8,61,35.7,29.4,37.7,40,22.2,17.9,29,82.6,180.3,1
154,37.92712338,25.01034953,36.87930986,23.75628541,21.79221364,10.57905134,10.04729735,19.32560461,11.86942291,97.33895841,91.69204439,81.37392156,101.3410821,103.875764,56.99376285,30.8638072,27.65881218,34.77051051,37.27660396,23.10650481,17.6575586,33,84.42682429,178.2019298,0
155,42.1,27.1,32.2,20.2,30.6,13.7,10.8,18.9,14.3,118.3,101.6,79.7,82,98.4,58.1,,31,38,38.1,25.3,17.7,19,76.6,177.8,1
156,44,31,35.3,19.2,31,,11.4,21.2,15.1,112.5,90.9,74,78.8,96.4,51.8,29.8,27,36.4,34.6,22.9,17,23,72.4,188,1
157,39.13057692,23.63511941,31.54286377,24.2676012,29.15007524,14.61413887,9.309918387,17.37000265,13.52002775,115.6465344,93.55854422,71.36575784,73.67825326,101.1782665,46.25249431,25.88190469,21.65486631,39.3904139,31.03345355,21.31868539,13.98142212,17,71.14446848,177.845023,0
158,38.80183377,25.18934621,33.27403373,18.46678522,27.05672438,11.34605477,10.01353529,,17.02869619,120.3724086,93.19511965,91.10372888,87.78529215,107.0830319,55.59065872,29.35933487,24.06335395,36.37423135,39.55425545,23.60681265,15.83449121,31,61.32937986,154.9301259,0
159,28.66396985,26.64651658,33.48914942,16.46902565,26.3029159,13.22275025,11.05486989,19.98063815,13.10285193,94.98672124,105.9247982,94.58188782,87.62119553,90.42861254,58.57366532,43.51777093,24.81180985,33.78364736,33.40472088,25.33847382,13.3674955,6,53.8559523,188.944856,1
160,36.91592225,24.13696743,30.78673703,16.94556408,26.04929882,15.52350738,11.21497833,17.80199274,13.25128022,105.6043174,73.96333731,96.06779068,87.72191245,92.57393007,51.44126901,34.36179939,28.06513908,33.73945858,37.95842166,24.0622313,17.19788363,19,58.63540779,166.8659592,0
161,33.82484028,29.2010651,29.39434165,17.41281148,27.5767465,11.2929305,10.0947116,17.67583567,13.91789615,95.30325465,90.91890547,75.54642969,89.70294785,97.83731089,61.7065687,25.05367306,30.16125761,38.62615513,26.11785465,21.23273955,18.15492091,33,74.00833064,170.6090594,0
162,34.46193023,25.11631597,31.41369575,17.92917061,30.28412927,11.21655689,11.43090101,19.13449543,14.61294405,104.187289,105.7278672,80.58385237,83.87267132,94.4249102,59.48602651,33.91815234,26.64271471,33.96162721,30.65354849,25.17891365,16.84303747,37,47.7098864,160.9475297,1
163,40.17228674,28.15294313,34.37319195,19.62524052,29.27718552,13.15975298,9.998922457,17.32793968,12.9138777,118.2855944,99.96463715,90.13373462,85.38651523,92.83430117,50.67051783,21.36163127,27.8196788,36.38518767,33.62280018,22.34171831,16.63335334,38,90.03137717,180.6331993,1
164,38.48471149,29.51244656,33.1196305,24.28004651,31.23645546,15.11117667,10.22018855,20.43216432,12.0620354,109.7132248,98.73949748,79.77102626,74.90019233,108.9329334,51.45828112,28.4051049,24.33356519,38.16178326,39.63836704,22.56480258,14.53687831,14,59.79289737,162.3715707,0
165,39.92765865,31.18899765,32.12752704,19.29246855,23.581874,13.5257276,9.72546459,17.44283877,14.51130913,104.7706332,101.3747264,65.76262004,86.26996121,104.0573053,51.31224987,35.37806273,22.47257952,38.672787,36.80531363,20.49852159,15.86254846,27,58.89440631,182.8287484,0
166,36.66926392,30.40054537,27.82969699,19.44933836,25.99545443,14.26107944,10.15319056,19.88874464,14.83096928,103.3957704,91.56532473,94.10157586,91.44979863,93.42113779,62.8938555,34.17792828,28.2021553,37.28715839,36.37308012,24.38996438,16.03107407,40,77.45538751,166.1456842,1
167,44.65040252,27.24212591,33.20915458,27.13229379,25.7562354,12.43839305,10.21642289,17.49984961,15.06061002,116.3762057,105.3171666,62.26924063,87.22652912,92.50487967,55.24948435,34.05636053,27.60602652,37.83693572,32.29940692,23.61370248,17.79253103,15,59.83000295,172.9029018,0
168,42.49766214,29.87781816,35.38980514,15.28884915,26.67223169,14.44794562,12.47281274,17.4930971,13.73674489,122.5706797,84.21621819,80.72430398,73.91185843,96.67087947,50.96279301,31.60338695,22.26289393,39.98058775,32.71825915,22.96627068,,17,54.26555925,157.7381022,1
169,39.11408867,26.5419963,33.39536233,16.11405745,29.91534965,12.8362026,10.42783268,15.63466206,14.49325677,116.605574,78.89472493,70.62127528,88.68807231,97.6955803,51.34084798,28.59495651,19.77448972,32.34566788,41.35489403,23.84615065,15.43320412,24,62.57629672,151.9656501,0
170,36.99792742,25.20007061,29.99903892,19.71292388,25.71688351,12.816075,12.10874096,20.88918609,14.11032616,115.5871655,97.49168977,72.71167885,85.18043494,98.14247596,57.43940643,22.33435079,22.85565383,30.5669247,39.0056317,22.04534254,15.84245075,29,63.24050283,183.4756007,0
171,39.59133151,30.69008278,33.68159322,18.85191602,28.16353619,12.43470073,9.363040566,20.21020761,13.56662651,114.5245208,83.97894145,72.65708448,85.62094687,101.7730303,50.95079282,34.81776896,26.14476785,37.39262143,35.89748053,19.85329934,16.93118819,21,55.33773955,158.1993077,1
172,42.3,27.1,31.7,17.3,29.4,14.4,11.6,21.2,15.8,118.3,100.7,76.5,87.2,96.3,54.2,33.8,27.7,36.4,38.2,23.8,18.2,30,75.5,180.3,1
173,42.314438,30.4218119,31.51887331,22.05258683,29.45835542,14.5800714,12.46572091,18.2556648,11.54226526,118.3279634,93.56475261,80.62095576,81.0474068,85.53528554,53.17927495,31.07220839,28.87578368,34.63473174,36.43278564,20.33373315,16.99096697,33,80.40458458,157.5130244,1
174,44.16257796,29.17333038,31.35305938,15.21107453,29.38857532,10.38975666,9.935537572,18.54614744,15.02592094,99.69467269,103.7006266,73.09844261,89.26381313,89.49295922,55.10941079,33.7518441,29.0541094,31.14623239,37.05984341,25.63382791,14.94927528,48,71.55684935,166.8539569,0
175,40.5,28.7,30.4,22.1,29.2,14.3,11.2,18.5,14.5,116.5,104.2,84.2,84,93.2,55,33,25.4,35.6,36.4,,15.9,35,73.6,176.5,1
176,36.86193713,26.99915871,32.69653017,15.75460424,30.66460625,13.56055939,11.23606743,20.35492785,13.798785,107.9426538,95.89222847,74.64967251,91.65898533,108.7471071,51.34031834,36.90204715,26.23472483,32.4949146,35.70079798,22.74593823,17.25484542,41,63.14580908,174.1348276,99
177,36.2,28.7,27.8,16,23.7,12.4,10.2,17.9,13.2,96.1,82.1,66.9,82.4,91.6,53.4,26.2,22.6,35,35.2,22.4,15.2,34,57.3,169.5,0
178,35.91150882,26.03490606,31.8992552,19.35753841,27.84148779,13.22850533,11.28829938,18.74252959,13.64723437,119.1352938,101.2738595,78.59891785,95.71718989,86.16665827,62.30230803,35.36908323,29.94016612,34.29285853,40.23204473,21.1885897,18.87573689,23,89.03389464,167.5521683,0
179,36.9,28.3,32,,25.6,10.9,9.4,17.3,12.6,94.6,83.3,65,68.2,91.6,55.3,27.7,23.2,33,31.5,18.9,14.1,26,54.7,162,0
180,38.5,29,32.9,15.3,25.6,12,9.8,18.6,13.3,107.1,90.9,72.2,89.4,98.6,59,,24.9,38.4,36.6,22,15.5,33,66.4,174,0
181,37.09023275,24.3226474,32.63227982,16.49335813,29.36644453,10.99177354,8.967151606,20.3780557,13.71612043,90.48740884,85.85939435,52.74882256,80.53602958,101.7813247,51.70169763,24.96007202,21.86562869,38.23403896,37.55977263,20.80081527,14.71067711,26,93.16526885,173.6856128,1
182,36.54038908,25.6258146,35.50831936,21.62011765,29.39521733,11.83054582,10.85602911,,15.61655758,106.0139495,106.3303819,83.06627424,80.40474164,95.14149876,48.94425519,27.69675255,26.2844999,33.9372961,33.58508141,23.79039922,18.12543853,25,61.96851059,154.466443,0
183,34.9,31.3,31.7,20.9,31.5,13,9.6,17.8,13.7,115.6,109,94.2,110.5,103.5,57.8,35.7,25.6,34.8,35.5,19.5,15,37,81.8,162.6,0
184,44.8,27.8,32.2,18.3,31.5,15.2,11.6,19.4,14.7,120.6,101.6,81.4,81.6,98.8,61.3,39.4,31.9,38.5,41.2,22.8,18.2,26,81.8,173.5,1
185,41.13088159,25.76060574,34.64655318,21.7260271,26.28144333,11.92354227,10.45278829,17.23839962,13.58886044,101.4333601,98.92216002,76.89189714,89.38090667,97.61411876,60.41811277,40.99847922,28.55324351,37.14420485,41.27768918,22.27204874,17.25932407,34,62.52657276,186.5302255,1
186,42.5,27.8,33.5,20.6,30.2,15.9,12.8,22.4,16.3,118.7,105.6,86.6,87.3,103.9,63.2,37.8,29.7,39,40.2,24.3,18.9,25,88.7,182.9,1
187,36.77728161,27.23561316,35.95714877,21.19725339,24.96015465,14.33792835,11.93623187,17.5587402,13.44795166,111.6690841,92.07837225,77.87044757,98.81099422,92.57175439,56.89062055,34.98171906,24.47544435,34.14214071,42.23905711,26.58598086,19.3654172,27,89.96828608,181.0557129,1
188,37.80752346,29.20545096,34.65942643,22.05806293,25.17503245,13.79154161,9.861974487,16.40508802,10.71805996,132.175997,93.86422506,80.95872409,96.77513193,81.50053533,55.11688894,25.97209603,28.68046243,36.54826917,37.70565779,28.74954071,17.71091181,20,70.13102153,,0
189,46.22395787,28.22585616,32.28651033,16.43539849,26.16519898,12.80757471,10.3340892,16.18114264,11.93525186,96.42771047,88.2005127,70.05861345,91.72403056,85.50948643,49.0340556,30.54334693,25.38660884,41.6848909,38.56144896,22.06928054,17.81030126,14,75.25274431,194.667445,0
190,38.38536154,25.61853199,30.98717828,17.01973573,25.83945873,14.39882303,10.60275195,19.2052613,11.97418505,107.9380004,94.73496839,80.05943819,86.102679,93.28016113,57.66235034,29.14436783,27.18095146,38.74109998,31.91609743,24.39030785,16.28923132,34,94.95525135,173.1291558,1
191,40.72211579,29.30942041,29.72388266,20.24822664,28.10209499,12.91313804,10.40666428,19.81860659,13.31548452,111.8100956,87.37986812,83.28816399,76.77290251,98.10698406,54.67071947,,23.6915229,36.95732019,31.62506406,24.64632162,17.35739924,14,,169.1464771,1
192,36.75088342,24.17536149,32.48430098,21.7544678,28.90583093,11.6403393,11.43520437,18.59852592,12.2895041,104.0808023,79.64728072,77.34596639,75.47335291,95.18671825,53.49012933,28.32595552,24.97924018,35.01115123,37.67178156,27.29692198,18.48196326,22,70.4203052,180.2368368,1
193,35.2970553,27.71908806,30.91319665,17.78232488,31.6654563,14.95702815,11.05060751,18.71782458,15.01274324,99.93083721,81.88043215,73.27829003,106.5733972,95.04748089,51.42868265,31.9564955,27.68381799,40.65174605,35.98663336,22.21449092,15.35550655,28,74.49223164,174.9099147,
194,36.93265828,28.24430363,30.41223519,19.20032683,28.04513023,13.87204187,10.33767701,17.82548908,12.85016596,116.1000651,108.9593938,60.88263117,70.12601106,99.58027045,58.29914803,27.71845752,20.46217947,34.65360892,38.43697032,23.32009035,17.8005612,34,56.5934953,172.7939693,1
195,33.08817022,29.9587301,34.50143661,23.74358852,24.5729637,11.3375907,9.484876419,19.50999665,12.2329618,104.8054847,101.6077375,79.90173161,96.6619809,85.81505677,64.07160305,37.65237618,24.2089401,39.08539781,38.605923,22.35582243,16.04102715,42,89.11338954,159.0275267,1
196,35.6,27.3,31.7,17.5,27.3,12.4,9.8,17.6,12.7,102.2,86.8,71.3,85.7,94,59.2,31.1,24.4,35.9,34.4,21.2,14.2,28,64.5,167.6,0
197,38.77978842,28.15765221,33.08099713,19.6211336,30.92974948,15.46529902,10.94766235,19.26594254,12.72316335,117.2448426,83.11150008,95.23971367,66.82904693,83.01196499,57.08722435,23.93435514,27.2865908,39.76647693,41.59490553,25.43234433,15.49726589,32,68.80800037,180.8013515,1
198,34.84978224,30.52020571,29.683696,17.36098501,25.73715551,11.58640864,11.11931534,20.80363503,12.30852947,114.1621764,80.69552637,77.65770801,84.94615853,105.9276569,55.24918395,40.26611915,23.95430119,32.92787476,35.60632676,22.08583589,16.42553883,14,74.28195203,162.3247719,1
